Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Ceridian hcm holding inc,CDAY,"",17796.0,879000.0,0.0075,,166,17796.0,,new,0.0124317,Q3 2019,INFORMATION TECHNOLOGY,"","",49.37
Vmware inc,VMW,"",5690.0,854000.0,0.0073,,167,5690.0,,new,0.0013905,Q3 2019,INFORMATION TECHNOLOGY,"","",150.06
Floor & decor holdings inc,FND,"",16580.0,848000.0,0.0073,0.0207,168,-41901.0,-71.648912,reduction,0.0166449,Q1 2019,CONSUMER DISCRETIONARY,"","",41.77
Fresh del monte produce  inc.,FDP,"",24845.0,847000.0,0.0073,,169,24845.0,,new,0.0513751,Q3 2019,CONSUMER STAPLES,"","",34.11
Autodesk  inc.,ADSK,"",5689.0,840000.0,0.0072,,170,5689.0,,new,0.0025904,Q3 2019,INFORMATION TECHNOLOGY,"","",147.7
Coupa software inc,COUP,"",6449.0,836000.0,0.0072,,171,6449.0,,new,0.0104403,Q4 2018,INFORMATION TECHNOLOGY,"","",129.57
Alteryx inc,AYX,"",7760.0,834000.0,0.0071,,172,7760.0,,new,0.0123567,Q3 2019,INFORMATION TECHNOLOGY,"","",107.43
Everbridge inc,EVBG,"",13448.0,830000.0,0.0071,,173,13448.0,,new,0.0400715,Q3 2019,INFORMATION TECHNOLOGY,"","",61.71
1-800 flowers.com inc,FLWS,"",54093.0,800000.0,0.0069,,174,54093.0,,new,0.0838002,Q3 2018,CONSUMER DISCRETIONARY,"","",14.8
Nike inc.,NKE,"",8212.0,771000.0,0.0066,,175,8212.0,,new,0.0005241,Q3 2018,CONSUMER DISCRETIONARY,"","",93.92
Coca cola co.,KO,"",14131.0,769000.0,0.0066,,176,14131.0,,new,0.0003305,Q3 2019,CONSUMER STAPLES,"","",54.44
Autozone inc.,AZO,"",684.0,742000.0,0.0064,,177,684.0,,new,0.0027884,Q2 2018,CONSUMER DISCRETIONARY,"","",1084.62
Frontier communications corp. (citizens utilities - citizens communications),FTRCQ1,"",848516.0,736000.0,0.0063,0.0126,178,0.0,0.0,,0.8052728,Q2 2017,UTILITIES AND TELECOMMUNICATIONS,"","",1.99
Duluth holdings inc class b,DLTH,"",85136.0,722000.0,0.0062,,179,85136.0,,new,0.2899728,Q3 2019,CONSUMER DISCRETIONARY,"","",8.48
Costco co.,COST,"",2504.0,721000.0,0.0062,0.0024,180,1420.0,130.99631,addition,0.0005701,Q3 2018,CONSUMER STAPLES,"","",263.049
Cal-maine foods inc,CALM,"",17862.0,714000.0,0.0061,,181,17862.0,,new,0.0366852,Q3 2019,CONSUMER STAPLES,"","",39.96
Garmin ltd,GRMN,"",8366.0,709000.0,0.0061,,182,8366.0,,new,0.0042235,Q3 2019,CONSUMER DISCRETIONARY,"","",84.69
Fossil group inc.,FOSL,"",56262.0,704000.0,0.006,0.0013,183,42654.0,313.447972,addition,0.1114761,Q4 2018,CONSUMER DISCRETIONARY,"","",13.0324
Realreal inc,REAL,"",30773.0,688000.0,0.0059,,184,30773.0,,new,0.0360677,Q3 2019,CONSUMER DISCRETIONARY,"","",22.36
Rent-a-center inc.,RCII,"",26604.0,686000.0,0.0059,,185,26604.0,,new,0.0492120,Q3 2019,CONSUMER DISCRETIONARY,"","",25.79
Oreilly automotive inc.,ORLY,"",1565.0,624000.0,0.0053,,186,1565.0,,new,0.0020455,Q4 2018,CONSUMER DISCRETIONARY,"","",398.51
Boston beer inc class a,SAM,"",1703.0,620000.0,0.0053,0.0136,187,-2540.0,-59.863304,reduction,0.0140744,Q2 2019,CONSUMER STAPLES,"","",377.76
Container store (the),TCS,"",139999.0,619000.0,0.0053,,188,139999.0,,new,0.2843774,Q1 2019,CONSUMER DISCRETIONARY,"","",4.42
Kimberly-clark corp.,KMB,"",4307.0,612000.0,0.0052,0.0055,189,-568.0,-11.651282,reduction,0.0012515,Q2 2019,CONSUMER STAPLES,"","",133.28
Sportsmans warehouse holdings inc,SPWH,"",113853.0,590000.0,0.0051,0.0011,190,79944.0,235.760418,addition,0.2641601,Q1 2019,CONSUMER DISCRETIONARY,"","",5.0668
Michaels companies inc. (the),MIK2,"",59814.0,586000.0,0.005,0.0218,191,-236461.0,-79.811324,reduction,0.0378163,Q2 2019,CONSUMER DISCRETIONARY,"","",8.7
Express inc,EXPR,"",167506.0,576000.0,0.0049,,192,167506.0,,new,0.2490425,Q1 2018,CONSUMER DISCRETIONARY,"","",3.44
Energizer holdings inc,ENR,"",12632.0,551000.0,0.0047,,193,12632.0,,new,0.0183338,Q3 2019,CONSUMER STAPLES,"","",43.58
Hostess brands inc class a,TWNK,"",37797.0,529000.0,0.0045,0.0118,194,-58635.0,-60.804505,reduction,0.0290032,Q2 2019,FINANCE,"","",14.44
Dropbox inc,DBX,"",25639.0,517000.0,0.0044,,195,25639.0,,new,0.0062021,Q3 2019,INFORMATION TECHNOLOGY,"","",20.17
Rollins  inc.,ROL,"",21469.5,488000.0,0.0042,,196,21469.5,,new,0.0043705,Q3 2019,INDUSTRIALS,"","",34.07
Simply good foods co/the,SMPL,"",16574.0,480000.0,0.0041,0.0114,197,-39383.0,-70.380828,reduction,0.0202542,Q2 2019,CONSUMER STAPLES,"","",24.08
Brown-forman corp. class b,BF.B,"",6799.0,427000.0,0.0037,0.0028,198,923.0,15.707965,addition,0.0014246,Q1 2019,CONSUMER STAPLES,"","",54.561
Mallinckrodt plc,MNKKQ,"",164356.0,396000.0,0.0034,0.0599,199,-606837.0,-78.688085,reduction,0.1956386,Q1 2019,HEALTH CARE,"","",21.74
Southwest airlines co.,LUV,"",6978.0,377000.0,0.0032,,200,6978.0,,new,0.0012982,Q3 2019,TRANSPORTS,"","",54.01
Wolverine world wide  inc.,WWW,"",13050.0,369000.0,0.0032,,201,13050.0,,new,0.0153079,Q3 2019,CONSUMER DISCRETIONARY,"","",28.26
Cvs health corp. (melville shoe),CVS,"",5664.0,357000.0,0.0031,0.0162,202,-29461.0,-83.874733,reduction,0.0004355,Q1 2018,CONSUMER STAPLES,"","",57.64
Alaska air group inc,ALK,"",5342.0,347000.0,0.003,,203,5342.0,,new,0.0043336,Q3 2019,TRANSPORTS,"","",64.91
Hanesbrands  inc.,HBI,"",21759.0,333000.0,0.0029,,204,21759.0,,new,0.0060184,Q3 2019,CONSUMER DISCRETIONARY,"","",15.32
Party city holdco inc,PRTY,"",57910.0,331000.0,0.0028,,205,57910.0,,new,0.0613194,Q4 2018,CONSUMER DISCRETIONARY,"","",5.71
Sleep number corp,SNBR,"",7713.0,319000.0,0.0027,,206,7713.0,,new,0.0263063,Q3 2019,CONSUMER DISCRETIONARY,"","",41.32
Farfetch ltd,FTCH,"",36588.0,316000.0,0.0027,,207,36588.0,,new,0.0122017,Q3 2019,CONSUMER DISCRETIONARY,"","",8.64
Turning point brands inc,TPB,"",13095.0,302000.0,0.0026,0.0049,208,1273.0,10.76806,addition,0.0666073,Q2 2019,CONSUMER STAPLES,"","",46.4602
Coty inc.,COTY,"",25753.0,271000.0,0.0023,,209,25753.0,,new,0.0034146,Q3 2019,CONSUMER STAPLES,"","",10.51
Ishares msci united kingdom etf-ishares msci united kingdom etf,EWU,"",8634.0,271000.0,0.0023,0.0085,210,-22625.0,-72.379155,reduction,No Data,Q2 2019,FINANCE,"","",32.32
Harley davidson inc,HOG,"",6919.0,249000.0,0.0021,,211,6919.0,,new,0.0044146,Q3 2019,CONSUMER DISCRETIONARY,"","",35.97
Ingles markets  inc class a,IMKTA,"",6283.0,244000.0,0.0021,,212,6283.0,,new,0.0310118,Q3 2019,CONSUMER STAPLES,"","",38.86
Genuine parts co.,GPC,"",2318.0,231000.0,0.002,,213,2318.0,,new,0.0015868,Q3 2019,INDUSTRIALS,"","",99.59
Noodles & co,NDLS,"",29047.0,164000.0,0.0014,,214,29047.0,,new,0.0658513,Q1 2018,CONSUMER DISCRETIONARY,"","",5.66
Lands end inc,LE,"",13623.0,155000.0,0.0013,,215,13623.0,,new,0.0422943,Q1 2018,CONSUMER DISCRETIONARY,"","",11.345
Grubhub inc,GRUB1,"",0.0,0.0,,0.004,"",-3024.0,-100.0,soldall,0.0000000,Q2 2019,COMMUNICATIONS,"","",77.99
Lumber liquidators holdings inc,LL,"",0.0,0.0,,0.0046,"",-46632.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER DISCRETIONARY,"","",11.55
Hertz global holdings inc,HTZ/R,"",0.0,0.0,,0.0166,"",-1008786.0,-100.0,soldall,N/A,Q2 2019, ,"","",
Hibbett sports  inc.,HIBB,"",0.0,0.0,,0.0063,"",-40771.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,"","",21.17
Petiq inc,PETQ,"",0.0,0.0,,0.0127,"",-45544.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",32.96
Craft brewery alliance  inc.,BREW1,"",0.0,0.0,,0.003,"",-25099.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",13.99
Kellogg co.,K,"",0.0,0.0,,0.0046,"",-10039.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",53.57
Dollar tree inc.,DLTR,"",0.0,0.0,,0.0059,"",-6527.0,-100.0,soldall,0.0000000,Q4 2018,CONSUMER DISCRETIONARY,"","",95.14
Tableau software inc,DATA,"",0.0,0.0,,0.5705,"",-406300.0,-100.0,soldall,N/A,Q3 2018,INFORMATION TECHNOLOGY,"","",115.22
Campbell soup co.,CPB,"",0.0,0.0,,0.0081,"",-23975.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",40.07
Murphy usa inc,MUSA,"",0.0,0.0,,0.0217,"",-30575.0,-100.0,soldall,0.0000000,Q2 2019,ENERGY,"","",84.03
Keurig dr pepper inc,KDP,"",0.0,0.0,,0.0078,"",-32081.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",28.9
Jack in the box  inc,JACK,"",0.0,0.0,,0.0087,"",-12619.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER DISCRETIONARY,"","",81.39
Amc entertainment holdings inc,AMC,"",0.0,0.0,,0.0097,"",-122255.0,-100.0,soldall,0.0000000,Q4 2018,CONSUMER DISCRETIONARY,"","",9.76
Six flags entertainment corp.,SIX,"",0.0,0.0,,0.0067,"",-15964.0,-100.0,soldall,0.0000000,Q2 2019,COMMUNICATIONS,"","",49.68
Slack technologies inc,WORK2,"",0.0,0.0,,0.2387,"",-752572.0,-100.0,soldall,0.0000000,Q2 2019,INFORMATION TECHNOLOGY,"","",37.5
Lowes companies  inc.,LOW,"",0.0,0.0,,0.0087,"",-10189.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,"","",100.91
Pvh corp. (phillips jones - phillips van heusen corp.),PVH,"",0.0,0.0,,0.0055,"",-6885.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER DISCRETIONARY,"","",94.64
Jetblue airways corp,JBLU,"",0.0,0.0,,0.0069,"",-44164.0,-100.0,soldall,0.0000000,Q1 2019,TRANSPORTS,"","",17.95
Herbalife nutrition ltd,HLF,"",0.0,0.0,,0.0039,"",-10792.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",52.99
Carters inc,CRI,"",0.0,0.0,,0.0128,"",-15508.0,-100.0,soldall,0.0000000,Q2 2018,CONSUMER DISCRETIONARY,"","",97.54
La-z-boy inc,LZB,"",0.0,0.0,,0.0165,"",-63437.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER DISCRETIONARY,"","",30.66
Edgewell personal care company,EPC,"",0.0,0.0,,0.0039,"",-17082.0,-100.0,soldall,0.0000000,Q2 2019,INDUSTRIALS,"","",26.95
Skechers usa  inc. class a,SKX,"",0.0,0.0,,0.0192,"",-71956.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER DISCRETIONARY,"","",31.49
General mills co.,GIS,"",0.0,0.0,,0.0119,"",-26753.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",52.52
Tailored brands inc,TLRDQ1,"",0.0,0.0,,0.0178,"",-364843.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER DISCRETIONARY,"","",5.77
Vera bradley inc,VRA,"",0.0,0.0,,0.0074,"",-72945.0,-100.0,soldall,0.0000000,Q3 2018,CONSUMER DISCRETIONARY,"","",10.98
United parcel service  inc. class b,UPS,"",0.0,0.0,,0.0076,"",-8753.0,-100.0,soldall,0.0000000,Q4 2018,TRANSPORTS,"","",100.49
Brf brasil foods s.asa adr,BRFS,"",0.0,0.0,,0.1699,"",-2643071.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",7.6
Chuys holdings inc,CHUY,"",0.0,0.0,,0.0198,"",-102328.0,-100.0,soldall,0.0000000,Q1 2018,INDUSTRIALS,"","",22.92
Tapestry inc,TPR,"",0.0,0.0,,0.0028,"",-10396.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER DISCRETIONARY,"","",31.73
Helen of troy ltd.,HELE,"",0.0,0.0,,0.0044,"",-4008.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",130.59
Seaworld entertainment  inc.,SEAS,"",0.0,0.0,,0.0169,"",-64407.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER DISCRETIONARY,"","",31.0
Abercrombie & fitch co.,ANF,"",0.0,0.0,,0.0164,"",-120930.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,"","",20.04
Prestige consumer healthcare inc. (prestige brands holdings),PBH,"",0.0,0.0,,0.006,"",-22530.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",31.68
Genesco inc.,GCO,"",0.0,0.0,,0.0122,"",-34049.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,"","",43.97
Inter parfums inc.,IPAR,"",0.0,0.0,,0.0046,"",-8183.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",66.49
Fiesta restaurant group inc,FRGI,"",0.0,0.0,,0.0087,"",-78570.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",13.14
Signet jewelers ltd,SIG,"",0.0,0.0,,0.0073,"",-48090.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER DISCRETIONARY,"","",17.88
Conagra brands inc,CAG,"",0.0,0.0,,0.0046,"",-20272.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",26.52
Burlington stores inc,BURL,"",0.0,0.0,,0.0207,"",-14382.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER DISCRETIONARY,"","",170.15
American airlines group inc,AAL,"",0.0,0.0,,0.0051,"",-18493.0,-100.0,soldall,0.0000000,Q1 2018,TRANSPORTS,"","",35.15
Ishares msci hong kong etf-ishares msci hong kong etf,EWH,"",0.0,0.0,,0.0082,"",-37574.0,-100.0,soldall,No Data,Q2 2019,FINANCE,"","",25.88
Big lots inc,BIG,"",0.0,0.0,,0.0078,"",-32140.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER DISCRETIONARY,"","",28.61
Office depot inc,ODP,"",0.0,0.0,,0.0109,"",-62709.9,-100.0,soldall,0.0000000,Q3 2018,CONSUMER DISCRETIONARY,"","",20.8
Cinemark holdings inc,CNK,"",0.0,0.0,,0.0094,"",-30707.0,-100.0,soldall,0.0000000,Q1 2018,COMMUNICATIONS,"","",36.02
Cheetah mobile inc adr,CMCM,"",0.0,0.0,,0.0004,"",-13127.0,-100.0,soldall,No Data,Q2 2019,INFORMATION TECHNOLOGY,"","",3.55
Spdr(r) euro stoxx 50(r) etf-spdr(r) euro stoxx 50(r) etf,FEZ,"",0.0,0.0,,0.0025,"",-7587.0,-100.0,soldall,No Data,Q1 2019,FINANCE,"","",36.58
Boot barn holdings inc,BOOT,"",0.0,0.0,,0.0085,"",-28108.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,"","",29.44
Clorox co.,CLX,"",0.0,0.0,,0.0076,"",-5897.0,-100.0,soldall,0.0000000,Q2 2019,CONSUMER STAPLES,"","",153.11
Tencent music entertainment group,TME,"",0.0,0.0,,0.0244,"",-192217.0,-100.0,soldall,0.0000000,Q4 2018,INFORMATION TECHNOLOGY,"","",13.22
Qurate retail group inc series a (formerly liberty interactive),QRTEA,"",0.0,0.0,,0.0153,"",-145834.0,-100.0,soldall,0.0000000,Q2 2019,COMMUNICATIONS,"","",12.39
