Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Iridium communications inc,IRDM,"",32839.0,809000.0,0.0127,0.0127,164,-741.0,-2.206671,reduction,0.0251024,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,"","",24.61
Banco bradesco s.a. adr,BBD,"",81547.0,730000.0,0.0115,0.0128,165,-6900.0,-7.801282,reduction,0.0010152,Q3 2014,FINANCE,"","",5.66
Lockheed martin corp.,LMT,"",1291.0,503000.0,0.0079,0.0111,166,-312.0,-19.463506,reduction,0.0004572,Q1 2018,INDUSTRIALS,"","",301.49
Heico corp.,HEI,"",3925.0,448000.0,0.0071,0.008,167,325.0,9.027778,addition,0.0029258,Q3 2018,INDUSTRIALS,"","",94.2927
L3harris technologies inc,LHX,"",2227.0,441000.0,0.0069,0.0098,168,-423.0,-15.962264,reduction,0.0018879,Q3 2018,INFORMATION TECHNOLOGY,"","",208.64
Boeing company,BA,"",1037.0,338000.0,0.0053,0.0068,169,35.0,3.493014,addition,0.0001843,Q3 2018,INDUSTRIALS,"","",369.6277
Aerojet rocketdyne holdings  inc. (general tire and rubber - gencorp),AJRD,"",6340.0,289000.0,0.0046,0.006,170,-348.0,-5.203349,reduction,0.0080580,Q3 2018,INDUSTRIALS,"","",38.7
Spirit aerosystems holdings inc. class a,SPR,"",3949.0,288000.0,0.0045,0.0061,171,-219.0,-5.254319,reduction,0.0038158,Q3 2018,INDUSTRIALS,"","",87.74
Teledyne technologies  inc.,TDY,"",754.0,261000.0,0.0041,0.0068,172,-437.0,-36.691856,reduction,0.0020726,Q3 2018,INDUSTRIALS,"","",235.68
Virgin galactic holdings inc,SPCE,"",19073.0,220000.0,0.0035,0.0023,173,7067.0,58.862236,addition,0.0090993,Q3 2019,FINANCE,"","",11.0149
Honeywell international inc. (allied chemical and dye - allied signal),HON,"",359.0,64000.0,0.001,,174,359.0,,new,0.0000499,Q4 2019,INDUSTRIALS,"","",177.0
Propetro holding corp,PUMP,"",0.0,0.0,,0.0124,"",-76857.0,-100.0,soldall,0.0000000,Q3 2019,ENERGY,"","",9.09
Petrochina co ltd adr,PTR,"",0.0,0.0,,0.0293,"",-32480.0,-100.0,soldall,0.0000000,Q4 2009,ENERGY,"","",92.34
Linde ag ordinary,LNAGF,"",0.0,0.0,,0.0506,"",-14713.0,-100.0,soldall,0.0000000,Q4 2018,MATERIALS,"","",217.0
Dow inc,DOW,"",0.0,0.0,,0.0408,"",-48172.0,-100.0,soldall,0.0000000,Q2 2019,MATERIALS,"","",49.31
