Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Canadian natural resources  ltd,CNQ,"",74761.0,2736000.0,0.0107,0.013,163,-11367.0,-13.197799,reduction,0.0063021,Q4 2009,ENERGY,"","",30.04
Coterra energy inc,CTRA,"",151512.0,2651000.0,0.0104,0.0116,164,25806.0,20.528853,addition,0.0379098,Q4 2012,ENERGY,"","",20.0984
Eog resources inc,EOG,"",28664.0,2435000.0,0.0095,0.0117,165,-4188.0,-12.748082,reduction,0.0049094,Q3 2014,ENERGY,"","",77.64
Ssr mining,SSRM,"",153301.0,2401000.0,0.0094,0.01,166,9848.0,6.864966,addition,0.0715351,Q3 2020,MATERIALS,"","",17.9107
Schlumberger ltd.,SLB,"",72366.0,2369000.0,0.0093,0.01,167,-3026.0,-4.013688,reduction,0.0051748,Q4 2009,ENERGY,"","",63.26
Cf industries holdings inc,CF,"",44347.0,2335000.0,0.0091,0.0104,168,-2553.0,-5.443497,reduction,0.0206169,Q3 2010,MATERIALS,"","",39.62
Anglogold ashanti ltd ads,AU,"",120686.0,2281000.0,0.0089,0.0137,169,-6982.0,-5.468872,reduction,0.0289172,Q4 2009,MATERIALS,"","",20.24
Hess corp,HES,"",25603.0,2263000.0,0.0089,0.0091,170,-760.0,-2.882828,reduction,0.0082678,Q1 2011,ENERGY,"","",50.32
Packaging corp. of america,PKG,"",15872.0,2061000.0,0.0081,0.0109,171,-651.0,-3.939962,reduction,0.0167087,Q3 2015,MATERIALS,"","",112.57
Huntsman corp,HUN,"",77184.0,2022000.0,0.0079,0.0091,172,12569.0,19.45214,addition,0.0347785,Q4 2020,MATERIALS,"","",26.4781
Bunge ltd. adr,BG,"",24657.0,1927000.0,0.0075,0.0101,173,-1363.0,-5.238278,reduction,0.0173988,Q4 2017,CONSUMER STAPLES,"","",68.1
Marathon petroleum corp,MPC,"",31290.0,1912000.0,0.0075,0.0086,174,-1368.0,-4.188866,reduction,0.0049028,Q2 2016,ENERGY,"","",56.77
Occidental petroleum corp.,OXY,"",58118.0,1865000.0,0.0073,0.0089,175,-10373.0,-15.145056,reduction,0.0062264,Q4 2009,ENERGY,"","",69.4
Southern copper corp.,SCCO,"",27780.0,1778000.0,0.007,0.0096,176,-1141.0,-3.94523,reduction,0.0035934,Q4 2013,MATERIALS,"","",37.29
Mosaic company (the),MOS,"",54435.0,1762000.0,0.0069,0.0088,177,-2351.0,-4.140105,reduction,0.0143289,Q4 2009,MATERIALS,"","",34.76
Xylem inc,XYL,"",14127.0,1692000.0,0.0066,0.0077,178,-824.0,-5.511337,reduction,0.0078412,Q2 2020,INDUSTRIALS,"","",65.17
B2gold corp,BTG,"",391996.0,1662000.0,0.0065,0.0087,179,-21565.0,-5.214467,reduction,0.0371881,Q4 2016,MATERIALS,"","",2.59
Phillips 66,PSX,"",19004.0,1657000.0,0.0065,0.0079,180,-823.0,-4.150905,reduction,0.0043389,Q1 2013,ENERGY,"","",90.85
Nomad foods ltd,NOMD,"",61106.0,1653000.0,0.0065,0.0087,181,-3473.0,-5.377909,reduction,0.0354894,Q2 2020,CONSUMER STAPLES,"","",21.73
Williams cos. (the),WMB,"",61664.0,1650000.0,0.0065,0.0076,182,-3513.0,-5.389938,reduction,0.0050754,Q3 2017,ENERGY,"","",25.86
Halliburton co.,HAL,"",69503.0,1644000.0,0.0064,0.0062,183,10187.0,17.174118,addition,0.0078049,Q4 2009,ENERGY,"","",40.914
Pioneer natural resources co.,PXD,"",9915.0,1636000.0,0.0064,0.008,184,-351.0,-3.419053,reduction,0.0040642,Q4 2014,ENERGY,"","",153.34
Albemarle corp.,ALB,"",9415.0,1589000.0,0.0062,0.0058,185,1289.0,15.862663,addition,0.0080505,Q4 2017,MATERIALS,"","",110.9695
Union pacific corp.,UNP,"",6796.0,1472000.0,0.0058,0.0075,186,-197.0,-2.817103,reduction,0.0010421,Q4 2020,TRANSPORTS,"","",213.63
Technipfmc plc ordinary share (fmc technologies),FTI,"",156044.0,1453000.0,0.0057,0.0062,187,-8581.0,-5.212453,reduction,0.0346226,Q1 2017,ENERGY,"","",21.5
Performance food group co,PFGC,"",31978.0,1343000.0,0.0053,0.008,188,3688.0,13.036409,addition,0.0238997,Q1 2021,CONSUMER STAPLES,"","",56.5582
Valero energy corp.,VLO,"",17020.0,1343000.0,0.0053,0.0062,189,-559.0,-3.179931,reduction,0.0041638,Q1 2016,ENERGY,"","",68.78
Tpi composites inc,TPIC,"",28338.0,1332000.0,0.0052,0.0034,190,16159.0,132.679202,addition,0.0760790,Q1 2021,ENERGY,"","",51.8625
Championx corp,CHX,"",50345.0,1294000.0,0.0051,0.0056,191,-2076.0,-3.960245,reduction,0.0249477,Q3 2020,ENERGY,"","",7.99
Darling ingredients inc,DAR,"",18624.0,1257000.0,0.0049,0.0071,192,-1042.0,-5.298485,reduction,0.0114913,Q4 2020,CONSUMER STAPLES,"","",57.68
Shoals technologies group inc cl a,SHLS,"",34360.0,1168000.0,0.0046,0.0045,193,7704.0,28.901561,addition,0.0330551,Q1 2021,ENERGY,"","",34.9414
Aquabounty technologies inc,AQB,"",207765.0,1155000.0,0.0045,0.0071,194,-8417.0,-3.893479,reduction,0.2925207,Q1 2019,HEALTH CARE,"","",3.62
Oil states international inc,OIS,"",143519.0,1150000.0,0.0045,0.0041,195,6420.0,4.682748,addition,0.2338439,Q2 2016,ENERGY,"","",21.5294
Liberty oilfield services inc,LBRT,"",79860.0,1138000.0,0.0045,0.0034,196,18285.0,29.695493,addition,0.0447870,Q4 2018,ENERGY,"","",12.7567
Oceaneering international inc.,OII,"",71506.0,1136000.0,0.0044,0.0053,197,-22475.0,-23.914408,reduction,0.0716526,Q1 2012,ENERGY,"","",28.09
Proterra inc,PTRA,"",56069.0,964000.0,0.0038,0.004,198,10804.0,23.868331,addition,0.0270410,Q1 2021,FINANCE,"","",17.7316
Helmerich & payne  inc.,HP,"",28205.0,940000.0,0.0037,0.0039,199,-1263.0,-4.286005,reduction,0.0261402,Q2 2020,ENERGY,"","",17.87
Devon energy corp.,DVN,"",24818.0,747000.0,0.0029,,200,24818.0,,new,0.0036659,Q2 2021,ENERGY,"","",29.19
China petroleum & chemical corp. sponsored adr,SNP,"",14082.0,720000.0,0.0028,0.0038,201,-664.0,-4.502916,reduction,0.0055194,Q4 2009,ENERGY,"","",68.51
Banco bradesco s.a. adr,BBD,"",133450.0,685000.0,0.0027,0.0031,202,917.0,0.691903,addition,0.0027524,Q3 2014,FINANCE,"","",4.8519
Petroleo brasileiro sa (petrobras) adr,PBR,"",51825.0,645000.0,0.0025,0.0023,203,-3952.0,-7.085358,reduction,0.0013927,Q4 2009,ENERGY,"","",14.71
Pluristem therapeutics inc,PSTI,"",120729.0,473000.0,0.0019,0.0028,204,0.0,0.0,,0.3803657,Q1 2019,HEALTH CARE,"","",559.32
Cactus inc,WHD,"",22672.0,431000.0,0.0017,0.0037,205,-1794.0,-7.332625,reduction,0.0390638,Q1 2019,INDUSTRIALS,"","",33.23
Teledyne technologies  inc.,TDY,"",9073.0,0.0,0.0,0.0755,206,-28203.0,-75.659942,reduction,0.0194672,Q3 2018,INDUSTRIALS,"","",411.73
Crowdstrike holdings inc,CRWD,"",0.0,0.0,,0.2247,"",-251265.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",153.99
Autodesk  inc.,ADSK,"",0.0,0.0,,0.0462,"",-34019.0,-100.0,soldall,0.0000000,Q3 2018,INFORMATION TECHNOLOGY,"","",222.82
Microsoft corp.,MSFT,"",0.0,0.0,,0.4401,"",-381009.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",225.76
Avalara inc,AVLR,"",0.0,0.0,,0.1994,"",-304992.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",149.7
Mimecast ltd,MIME,"",0.0,0.0,,0.3428,"",-1740265.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",47.26
Sarepta therapeutics inc,SRPT,"",0.0,0.0,,0.0703,"",-192650.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",100.59
Coupa software inc,COUP,"",0.0,0.0,,0.2182,"",-175007.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",281.87
Paccar inc.,PCAR,"",0.0,0.0,,0.5528,"",-1214381.0,-100.0,soldall,0.0000000,Q1 2021,INDUSTRIALS,"","",92.92
Elastic nv,ESTC,"",0.0,0.0,,0.3052,"",-560223.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",123.56
Thermo fisher scientific  inc.,TMO,"",0.0,0.0,,0.0608,"",-27207.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",305.21
Hubspot inc,HUBS,"",0.0,0.0,,0.4606,"",-207018.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",414.57
Smartsheet inc,SMAR,"",0.0,0.0,,0.1318,"",-420934.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",59.03
Agora  inc. ads,API,"",0.0,0.0,,0.3379,"",-1372124.0,-100.0,soldall,0.0000000,Q4 2020,INFORMATION TECHNOLOGY,"","",40.62
Workhorse group inc,WKHS,"",0.0,0.0,,0.0499,"",-739614.0,-100.0,soldall,0.0000000,Q3 2020,CONSUMER DISCRETIONARY,"","",20.13
Liveperson inc.,LPSN,"",0.0,0.0,,0.0482,"",-186634.0,-100.0,soldall,0.0000000,Q3 2020,COMMUNICATIONS,"","",56.2
Anaplan inc,PLAN,"",0.0,0.0,,0.26,"",-985736.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",58.09
Arrowhead pharmaceuticals inc,ARWR,"",0.0,0.0,,0.0593,"",-182704.0,-100.0,soldall,0.0000000,Q4 2020,HEALTH CARE,"","",75.36
Fastly inc,FSLY,"",0.0,0.0,,0.5559,"",-1686586.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",77.52
Syros pharmaceuticals inc,SYRS,"",0.0,0.0,,0.1848,"",-5042009.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",9.24
Marketaxess holdings inc,MKTX,"",0.0,0.0,,0.1044,"",-42789.0,-100.0,soldall,0.0000000,Q4 2020,FINANCE,"","",567.73
Datadog inc,DDOG,"",0.0,0.0,,0.343,"",-840131.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",92.18
Virgin galactic holdings inc,SPCE,"",0.0,0.0,,0.0886,"",-590492.0,-100.0,soldall,0.0000000,Q3 2019,FINANCE,"","",21.04
Lendingtree inc,TREE,"",0.0,0.0,,1.178,"",-1128965.0,-100.0,soldall,0.0000000,Q4 2016,FINANCE,"","",251.47
Taiwan semiconductor manufacturing co ltd adr,TSM,"",0.0,0.0,,0.2476,"",-427324.0,-100.0,soldall,0.0000000,Q1 2018,INFORMATION TECHNOLOGY,"","",72.41
Huya inc,HUYA,"",0.0,0.0,,0.2537,"",-2658338.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",23.21
Guardant health inc,GH,"",0.0,0.0,,0.1111,"",-148614.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,"","",86.63
Xilinx  inc,XLNX,"",0.0,0.0,,0.0588,"",-96850.0,-100.0,soldall,0.0000000,Q4 2016,INFORMATION TECHNOLOGY,"","",103.71
Guidewire software  inc.,GWRE,"",0.0,0.0,,0.2964,"",-595298.0,-100.0,soldall,0.0000000,Q4 2016,INFORMATION TECHNOLOGY,"","",98.98
Atlassian corp plc,TEAM,"",0.0,0.0,,0.2326,"",-225256.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",204.93
