Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Lockheed martin corp.,LMT,"",1265.0,458000.0,0.006,0.0083,164,-61.0,-4.600302,reduction,0.0004525,Q1 2018,INDUSTRIALS,"","",302.48
Helmerich & payne  inc.,HP,"",23283.0,442000.0,0.0058,,165,23283.0,,new,0.0216630,Q2 2020,ENERGY,"","",19.51
L3harris technologies inc,LHX,"",1992.0,335000.0,0.0044,0.0067,166,-19.0,-0.944804,reduction,0.0009214,Q3 2018,INFORMATION TECHNOLOGY,"","",208.64
Heico corp.,HEI,"",2924.0,263000.0,0.0034,0.0049,167,-637.0,-17.888234,reduction,0.0021699,Q3 2018,INDUSTRIALS,"","",94.29
Boeing company,BA,"",1166.0,212000.0,0.0028,0.0017,168,548.0,88.673139,addition,0.0002066,Q3 2018,INDUSTRIALS,"","",282.0581
Honeywell international inc. (allied chemical and dye - allied signal),HON,"",1489.0,212000.0,0.0028,0.0039,169,-82.0,-5.219605,reduction,0.0002122,Q4 2019,INDUSTRIALS,"","",143.66
Aerojet rocketdyne holdings  inc. (general tire and rubber - gencorp),AJRD,"",5281.0,202000.0,0.0026,0.005,170,-1149.0,-17.869362,reduction,0.0067170,Q3 2018,INDUSTRIALS,"","",38.74
Spirit aerosystems holdings inc. class a,SPR,"",7870.0,184000.0,0.0024,0.0022,171,2904.0,58.477648,addition,0.0074510,Q3 2018,INDUSTRIALS,"","",55.9508
Dril-quip  inc.,DRQ,"",18398.0,147000.0,0.0019,0.0118,172,-2521.0,-12.051245,reduction,0.0524250,Q4 2009,ENERGY,"","",66.55
Teledyne technologies  inc.,TDY,"",410.0,111000.0,0.0015,0.0032,173,-162.0,-28.321678,reduction,0.0011122,Q3 2018,INDUSTRIALS,"","",235.68
China biologic products holdings inc,CBPO1,"",65463.0,1000.0,0.0,0.229,174,-48764.0,-42.690432,reduction,0.1701196,Q1 2019,HEALTH CARE,"","",96.54
Bellicum pharmaceuticals inc,BLCM,"",0.0,0.0,,0.019,"",-217696.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,"","",238.2
Cellular biomedicine group inc,CBMG1,"",0.0,0.0,,0.1401,"",-476673.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",16.99
Precigen inc. (intrexon),PGEN,"",0.0,0.0,,0.1739,"",-2753134.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",6.49
Patterson-uti energy inc,PTEN,"",0.0,0.0,,0.0085,"",-195308.0,-100.0,soldall,0.0000000,Q3 2016,ENERGY,"","",20.99
Bluebird bio inc,BLUE,"",0.0,0.0,,0.0906,"",-163897.14,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",121.16
