Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Conagra brands inc,CAG,"",19928.0,682000.0,0.0054,,168,19928.0,,new,0.0040949,Q2 2019,CONSUMER STAPLES,"","",34.24
National fuel gas co.,NFG,"",14623.0,681000.0,0.0054,,169,14623.0,,new,0.0169405,Q4 2019,UTILITIES AND TELECOMMUNICATIONS,"","",46.54
Columbia sportswear co,COLM,"",6770.0,678000.0,0.0054,,170,6770.0,,new,0.0100207,Q4 2019,CONSUMER DISCRETIONARY,"","",100.19
Noble energy inc,NBL1,"",27176.0,675000.0,0.0054,,171,27176.0,,new,0.0056824,Q4 2019,ENERGY,"","",24.84
Vmware inc,VMW,"",4414.0,670000.0,0.0053,0.0073,172,-1276.0,-22.425308,reduction,0.0010802,Q3 2019,INFORMATION TECHNOLOGY,"","",150.06
Hilton grand vacations inc,HGV,"",19155.0,659000.0,0.0052,,173,19155.0,,new,0.0222966,Q4 2019,CONSUMER DISCRETIONARY,"","",34.39
Coherent inc.,COHR,"",3954.0,658000.0,0.0052,,174,3954.0,,new,0.0164887,Q4 2019,INFORMATION TECHNOLOGY,"","",166.35
Suburban propane partners lp,SPH,"",30022.0,656000.0,0.0052,,175,30022.0,,new,0.0486265,Q4 2019,UTILITIES AND TELECOMMUNICATIONS,"","",21.85
Conns inc,CONN,"",52657.0,652000.0,0.0052,,176,52657.0,,new,0.1822042,Q4 2019,CONSUMER DISCRETIONARY,"","",12.39
Lkq corp,LKQ,"",18114.0,647000.0,0.0051,,177,18114.0,,new,0.0058772,Q4 2019,INDUSTRIALS,"","",35.7
Corelogic inc. (first american financial),CLGX1,"",14752.0,645000.0,0.0051,,178,14752.0,,new,0.0184101,Q4 2019,FINANCE,"","",43.71
Planet fitness inc,PLNT,"",8587.0,641000.0,0.0051,0.0247,179,-41266.0,-82.77536,reduction,0.0092742,Q3 2019,CONSUMER DISCRETIONARY,"","",57.87
Kohls corp.,KSS,"",12522.0,638000.0,0.0051,0.0351,180,-70058.0,-84.836522,reduction,0.0078690,Q3 2019,CONSUMER DISCRETIONARY,"","",49.66
Diamondback energy inc,FANG,"",6858.0,637000.0,0.0051,,181,6858.0,,new,0.0042063,Q4 2019,ENERGY,"","",92.86
Walt disney co. (the),DIS,"",4405.0,637000.0,0.0051,0.068,182,-56509.0,-92.768493,reduction,0.0002445,Q3 2019,COMMUNICATIONS,"","",130.32
Apple inc,AAPL,"",8596.0,631000.0,0.005,,183,8596.0,,new,0.0000476,Q4 2019,INFORMATION TECHNOLOGY,"","",73.4125
Realpage inc,RP1,"",11742.0,631000.0,0.005,,184,11742.0,,new,0.0123913,Q4 2019,INFORMATION TECHNOLOGY,"","",53.75
Grubhub inc,GRUB1,"",6465.0,629000.0,0.005,,185,6465.0,,new,0.0141544,Q2 2019,COMMUNICATIONS,"","",48.64
American international group  inc.,AIG,"",12091.0,621000.0,0.0049,,186,12091.0,,new,0.0013899,Q4 2019,FINANCE,"","",51.33
Lazard ltd. class a,LAZ,"",15395.0,615000.0,0.0049,,187,15395.0,,new,0.0118633,Q4 2019,FINANCE,"","",39.96
Henry (jack) & associates  inc.,JKHY,"",4198.0,612000.0,0.0049,,188,4198.0,,new,0.0054519,Q4 2019,INFORMATION TECHNOLOGY,"","",145.67
Macerich company (the),MAC,"",22725.0,612000.0,0.0049,,189,22725.0,,new,0.0160862,Q4 2019,REAL ESTATE,"","",26.92
Ciena corp,CIEN,"",14279.0,610000.0,0.0049,,190,14279.0,,new,0.0092301,Q4 2019,INFORMATION TECHNOLOGY,"","",42.69
Aptiv plc,APTV,"",6336.0,602000.0,0.0048,,191,6336.0,,new,0.0024732,Q4 2019,INDUSTRIALS,"","",94.97
Dowdupont inc. (dow chemical),DD,"",9340.0,600000.0,0.0048,,192,9340.0,,new,0.0012728,Q4 2019,MATERIALS,"","",64.2
Kar auction services inc,KAR,"",27427.0,598000.0,0.0048,,193,27427.0,,new,0.0205476,Q4 2019,INDUSTRIALS,"","",21.79
Grainger (w.w.) inc.,GWW,"",1762.0,596000.0,0.0047,,194,1762.0,,new,0.0032289,Q4 2019,INDUSTRIALS,"","",338.52
Alkermes plc.,ALKS,"",28990.0,591000.0,0.0047,,195,28990.0,,new,0.0184497,Q4 2019,HEALTH CARE,"","",20.4
Graftech international ltd,EAF,"",50763.0,590000.0,0.0047,,196,50763.0,,new,0.0175329,Q4 2019,INDUSTRIALS,"","",11.62
Legg mason inc.,LM1,"",16391.0,589000.0,0.0047,,197,16391.0,,new,0.0188945,Q4 2019,FINANCE,"","",35.91
Guidewire software  inc.,GWRE,"",5347.0,587000.0,0.0047,0.0092,198,-4800.0,-47.304622,reduction,0.0064757,Q2 2019,INFORMATION TECHNOLOGY,"","",101.38
Occidental petroleum corp.,OXY,"",14143.0,583000.0,0.0046,,199,14143.0,,new,0.0018899,Q4 2019,ENERGY,"","",41.21
Cooper companies (the),COO,"",1800.0,578000.0,0.0046,,200,1800.0,,new,0.0036312,Q4 2019,HEALTH CARE,"","",321.29
Edison international (southern california edison),EIX,"",7648.0,577000.0,0.0046,,201,7648.0,,new,0.0021611,Q4 2019,UTILITIES AND TELECOMMUNICATIONS,"","",75.41
Iron mountain  inc.,IRM,"",18118.0,577000.0,0.0046,,202,18118.0,,new,0.0063105,Q4 2019,INDUSTRIALS,"","",31.87
Affiliated managers group inc,AMG,"",6792.0,576000.0,0.0046,,203,6792.0,,new,0.0134123,Q4 2019,FINANCE,"","",84.74
Taubman centers  inc.,TCO1,"",18501.0,575000.0,0.0046,,204,18501.0,,new,0.0302255,Q4 2019,REAL ESTATE,"","",31.09
Dine brands global inc,DIN,"",6829.0,570000.0,0.0045,0.0156,205,-17102.0,-71.463792,reduction,0.0397497,Q3 2018,CONSUMER DISCRETIONARY,"","",81.91
Bjs restaurants inc.,BJRI,"",14895.0,565000.0,0.0045,,206,14895.0,,new,0.0728006,Q4 2019,CONSUMER DISCRETIONARY,"","",37.96
Msc industrial direct  inc.,MSM,"",7189.0,564000.0,0.0045,,207,7189.0,,new,0.0130141,Q4 2019,INDUSTRIALS,"","",78.47
Dolby laboratories,DLB,"",8102.0,557000.0,0.0044,,208,8102.0,,new,0.0080401,Q4 2019,INFORMATION TECHNOLOGY,"","",68.8
Bank of the ozarks,OZK,"",18086.0,552000.0,0.0044,,209,18086.0,,new,0.0141098,Q4 2019,FINANCE,"","",30.51
Valero energy corp.,VLO,"",5893.0,552000.0,0.0044,,210,5893.0,,new,0.0014221,Q4 2019,ENERGY,"","",93.65
Atlassian corp plc,TEAM,"",4581.0,552000.0,0.0044,0.0394,211,-32104.0,-87.512607,reduction,0.0037189,Q4 2018,INFORMATION TECHNOLOGY,"","",95.54
Bellring brands  inc. class a common,BRBR,"",25837.0,550000.0,0.0044,,212,25837.0,,new,0.0655262,Q4 2019,CONSUMER STAPLES,"","",21.29
Aes corp. (the),AES,"",27637.0,550000.0,0.0044,,213,27637.0,,new,0.0041631,Q4 2019,UTILITIES AND TELECOMMUNICATIONS,"","",19.9
International flavors and fragrances  inc.,IFF,"",4205.0,543000.0,0.0043,,214,4205.0,,new,0.0039380,Q4 2019,MATERIALS,"","",129.02
Owens corning inc,OC,"",8145.0,530000.0,0.0042,,215,8145.0,,new,0.0074869,Q4 2019,INDUSTRIALS,"","",65.12
Vistra energy corp,VST,"",23017.0,529000.0,0.0042,,216,23017.0,,new,0.0046813,Q4 2019,ENERGY,"","",22.99
Spartannash co,SPTN,"",37023.0,527000.0,0.0042,0.0256,217,-215080.0,-85.314336,reduction,0.1019075,Q3 2019,CONSUMER STAPLES,"","",11.83
Avery dennison corp.,AVY,"",4026.0,527000.0,0.0042,,218,4026.0,,new,0.0047820,Q4 2019,INDUSTRIALS,"","",130.82
Sleep number corp,SNBR,"",10678.0,526000.0,0.0042,0.0027,219,2965.0,38.441592,addition,0.0364188,Q3 2019,CONSUMER DISCRETIONARY,"","",43.5192
Realreal inc,REAL,"",27753.0,523000.0,0.0042,0.0059,220,-3020.0,-9.813798,reduction,0.0325281,Q3 2019,CONSUMER DISCRETIONARY,"","",22.36
Molina healthcare inc,MOH,"",3835.0,520000.0,0.0041,,221,3835.0,,new,0.0061242,Q4 2019,HEALTH CARE,"","",135.69
Flowserve corporation,FLS,"",10448.0,520000.0,0.0041,,222,10448.0,,new,0.0079652,Q4 2019,INDUSTRIALS,"","",49.77
Toll brothers  inc.,TOL,"",13131.0,519000.0,0.0041,,223,13131.0,,new,0.0093506,Q4 2019,CONSUMER DISCRETIONARY,"","",39.51
Flir systems inc,FLIR1,"",9866.0,514000.0,0.0041,,224,9866.0,,new,0.0072753,Q4 2019,INFORMATION TECHNOLOGY,"","",52.07
Aon plc,AON,"",2470.0,514000.0,0.0041,,225,2470.0,,new,0.0010473,Q4 2019,FINANCE,"","",208.29
Arthur j. gallagher & co inc,AJG,"",5397.0,514000.0,0.0041,,226,5397.0,,new,0.0029005,Q4 2019,FINANCE,"","",95.23
Alliance data systems corp,ADS,"",5726.21,513000.0,0.0041,,227,5726.21,,new,0.0089432,Q4 2019,INFORMATION TECHNOLOGY,"","",112.2
National retail properties  inc.,NNN,"",9503.0,510000.0,0.0041,,228,9503.0,,new,0.0058119,Q4 2019,REAL ESTATE,"","",53.62
Kirby corp,KEX,"",5660.0,507000.0,0.004,,229,5660.0,,new,0.0094491,Q4 2019,TRANSPORTS,"","",89.53
Progressive corp.,PGR,"",6920.0,501000.0,0.004,,230,6920.0,,new,0.0011836,Q4 2019,FINANCE,"","",72.39
Micron technology  inc.,MU,"",9126.0,491000.0,0.0039,0.0578,231,-148174.0,-94.198347,reduction,0.0008244,Q1 2018,INFORMATION TECHNOLOGY,"","",42.85
Nektar therapeutics  inc.,NKTR,"",22128.0,478000.0,0.0038,,232,22128.0,,new,0.0126251,Q4 2019,HEALTH CARE,"","",21.59
Church & dwight co.  inc.,CHD,"",6792.0,478000.0,0.0038,0.0117,233,-11379.0,-62.62176,reduction,0.0027487,Q2 2019,CONSUMER STAPLES,"","",74.68
United states steel corp.,X,"",41672.0,475000.0,0.0038,,234,41672.0,,new,0.0244067,Q4 2019,MATERIALS,"","",11.41
Bjs wholesale club holdings inc,BJ,"",20763.0,472000.0,0.0038,,235,20763.0,,new,0.0151810,Q4 2019,CONSUMER DISCRETIONARY,"","",22.74
Abercrombie & fitch co.,ANF,"",27068.0,468000.0,0.0037,,236,27068.0,,new,0.0430608,Q1 2019,CONSUMER DISCRETIONARY,"","",17.29
Cognex corp,CGNX,"",8277.0,464000.0,0.0037,,237,8277.0,,new,0.0048500,Q4 2019,INFORMATION TECHNOLOGY,"","",56.04
Abiomed inc,ABMD,"",2704.0,461000.0,0.0037,,238,2704.0,,new,0.0059586,Q4 2019,HEALTH CARE,"","",170.59
Agilent technologies inc,A,"",5196.0,443000.0,0.0035,,239,5196.0,,new,0.0016790,Q4 2019,INFORMATION TECHNOLOGY,"","",85.31
Transunion,TRU,"",5168.0,442000.0,0.0035,0.0818,240,-112452.0,-95.606189,reduction,0.0027519,Q3 2019,INFORMATION TECHNOLOGY,"","",81.11
Nike inc.,NKE,"",4345.0,440000.0,0.0035,0.0066,241,-3867.0,-47.089625,reduction,0.0002783,Q3 2018,CONSUMER DISCRETIONARY,"","",93.92
Weis markets inc,WMK,"",10773.0,436000.0,0.0035,0.0126,242,-27852.0,-72.108738,reduction,0.0400483,Q4 2018,CONSUMER STAPLES,"","",38.92
B&g foods  inc.,BGS,"",24310.0,436000.0,0.0035,,243,24310.0,,new,0.0371826,Q4 2019,CONSUMER STAPLES,"","",17.93
Dave & busters entertainment inc,PLAY,"",10817.0,435000.0,0.0035,,244,10817.0,,new,0.0350860,Q4 2019,CONSUMER DISCRETIONARY,"","",40.17
Extended stay america inc,STAY1,"",29133.0,433000.0,0.0034,,245,29133.0,,new,0.0154617,Q4 2019,CONSUMER DISCRETIONARY,"","",14.86
Wyndham destinations inc,TNL,"",8361.0,432000.0,0.0034,,246,8361.0,,new,0.0090654,Q4 2019,CONSUMER DISCRETIONARY,"","",51.69
Sabre corp,SABR,"",19113.0,429000.0,0.0034,,247,19113.0,,new,0.0069837,Q4 2019,CONSUMER DISCRETIONARY,"","",22.44
Murphy oil corp.,MUR,"",15970.0,428000.0,0.0034,,248,15970.0,,new,0.0098428,Q4 2019,ENERGY,"","",26.8
Wolverine world wide  inc.,WWW,"",12571.0,424000.0,0.0034,0.0032,249,-479.0,-3.670498,reduction,0.0147460,Q3 2019,CONSUMER DISCRETIONARY,"","",28.26
Potbelly corp,PBPB,"",100321.0,423000.0,0.0034,,250,100321.0,,new,0.4220488,Q4 2019,CONSUMER DISCRETIONARY,"","",4.22
Healthcare trust of america inc,HTA,"",13913.0,421000.0,0.0033,,251,13913.0,,new,0.0067151,Q4 2019,REAL ESTATE,"","",30.28
Euronet worldwide inc.,EEFT,"",2673.0,421000.0,0.0033,,252,2673.0,,new,0.0049055,Q4 2019,INFORMATION TECHNOLOGY,"","",157.56
Targa resources inc,TRGP,"",10294.0,420000.0,0.0033,,253,10294.0,,new,0.0044222,Q4 2019,ENERGY,"","",40.83
Ceridian hcm holding inc,CDAY,"",6147.0,417000.0,0.0033,0.0075,254,-11649.0,-65.45853,reduction,0.0042941,Q3 2019,INFORMATION TECHNOLOGY,"","",49.37
Travelers companies  inc. (the) (st. paul fire and marine insurance),TRV,"",3022.0,414000.0,0.0033,,255,3022.0,,new,0.0011606,Q4 2019,FINANCE,"","",136.95
Stanley black & decker inc.,SWK,"",2488.0,412000.0,0.0033,,256,2488.0,,new,0.0016396,Q4 2019,CONSUMER DISCRETIONARY,"","",165.74
Docusign inc,DOCU,"",5516.0,409000.0,0.0033,,257,5516.0,,new,0.0031341,Q4 2019,INFORMATION TECHNOLOGY,"","",74.11
Bright horizons family solutions  inc.,BFAM,"",2720.0,409000.0,0.0033,,258,2720.0,,new,0.0046727,Q4 2019,CONSUMER DISCRETIONARY,"","",150.29
Slm corp,SLM,"",45783.0,408000.0,0.0032,,259,45783.0,,new,0.0107321,Q4 2019,FINANCE,"","",8.91
Mcdonalds corp.,MCD,"",2048.0,405000.0,0.0032,,260,2048.0,,new,0.0002697,Q4 2019,CONSUMER DISCRETIONARY,"","",197.61
Fidelity national financial inc,FNF,"",8904.0,404000.0,0.0032,,261,8904.0,,new,0.0032447,Q4 2019,FINANCE,"","",45.35
Realty income corp.,O,"",5629.56,402000.0,0.0032,,262,5629.56,,new,0.0017142,Q4 2019,REAL ESTATE,"","",73.63
Crown holdings inc. (crown cork & seal),CCK,"",5405.0,392000.0,0.0031,,263,5405.0,,new,0.0039880,Q4 2019,MATERIALS,"","",72.54
Trimble navigation ltd.,TRMB,"",9386.0,391000.0,0.0031,,264,9386.0,,new,0.0037277,Q4 2019,INFORMATION TECHNOLOGY,"","",41.69
Mks instruments inc,MKSI,"",3537.0,389000.0,0.0031,,265,3537.0,,new,0.0064911,Q4 2019,INFORMATION TECHNOLOGY,"","",110.01
Americold realty trust,COLD,"",11051.0,387000.0,0.0031,,266,11051.0,,new,0.0057659,Q4 2019,INDUSTRIALS,"","",35.06
Site centers corp. (developers diversified realty - ddr corp.),SITC,"",27298.0,383000.0,0.003,,267,27298.0,,new,0.0147828,Q4 2019,REAL ESTATE,"","",14.02
Rent-a-center inc.,RCII,"",13240.0,382000.0,0.003,0.0059,268,-13364.0,-50.233048,reduction,0.0244913,Q3 2019,CONSUMER DISCRETIONARY,"","",25.79
Invesco ltd. adr,IVZ,"",20967.0,377000.0,0.003,,269,20967.0,,new,0.0044631,Q4 2019,FINANCE,"","",17.98
Qiagen n.v.,QGEN,"",11122.0,376000.0,0.003,,270,11122.0,,new,0.0049319,Q4 2019,HEALTH CARE,"","",33.8
Ryder system inc.,R,"",6876.0,373000.0,0.003,,271,6876.0,,new,0.0128909,Q4 2019,TRANSPORTS,"","",54.31
First republic bank (ca),FRC,"",3178.0,373000.0,0.003,,272,3178.0,,new,0.0018896,Q4 2019,FINANCE,"","",117.45
Biotechne corp,TECH,"",1668.0,366000.0,0.0029,,273,1668.0,,new,0.0044022,Q4 2019,HEALTH CARE,"","",219.51
Bruker corp,BRKR,"",7190.0,366000.0,0.0029,,274,7190.0,,new,0.0046486,Q4 2019,HEALTH CARE,"","",50.97
Target corp.,TGT,"",2844.0,365000.0,0.0029,0.0189,275,-17804.0,-86.226269,reduction,0.0005566,Q3 2019,CONSUMER DISCRETIONARY,"","",106.91
Cousins properties  inc.,CUZ,"",8863.0,365000.0,0.0029,,276,8863.0,,new,0.0060391,Q4 2019,REAL ESTATE,"","",41.2
Perkinelmer inc.,PKI,"",3729.0,362000.0,0.0029,,277,3729.0,,new,0.0033570,Q4 2019,HEALTH CARE,"","",97.1
Cdk global inc,CDK,"",6568.0,359000.0,0.0029,,278,6568.0,,new,0.0054191,Q4 2019,INFORMATION TECHNOLOGY,"","",54.68
Chicos fas inc,CHS,"",93208.0,355000.0,0.0028,0.0347,279,-911152.0,-90.719662,reduction,0.0790769,Q4 2018,CONSUMER DISCRETIONARY,"","",4.03
Camden property trust,CPT,"",3330.0,353000.0,0.0028,,280,3330.0,,new,0.0034390,Q4 2019,REAL ESTATE,"","",106.1
New relic inc,NEWR,"",5348.0,351000.0,0.0028,,281,5348.0,,new,0.0091560,Q4 2019,INFORMATION TECHNOLOGY,"","",65.71
Apache corp,APA,"",13548.0,347000.0,0.0028,,282,13548.0,,new,0.0036036,Q4 2019,ENERGY,"","",25.59
Quest diagnostics  inc.,DGX,"",3251.0,347000.0,0.0028,,283,3251.0,,new,0.0024140,Q4 2019,HEALTH CARE,"","",106.79
Live nation entertainment inc,LYV,"",4824.0,345000.0,0.0027,,284,4824.0,,new,0.0022594,Q4 2019,COMMUNICATIONS,"","",71.47
Leggett & platt inc.,LEG,"",6761.0,344000.0,0.0027,,285,6761.0,,new,0.0051426,Q4 2019,CONSUMER DISCRETIONARY,"","",50.83
Schein (henry) inc.,HSIC,"",5122.0,342000.0,0.0027,,286,5122.0,,new,0.0034547,Q4 2019,HEALTH CARE,"","",66.72
Sensata technologies holding n.v.,ST,"",6310.0,340000.0,0.0027,,287,6310.0,,new,0.0039163,Q4 2019,INFORMATION TECHNOLOGY,"","",53.87
Genesco inc.,GCO,"",7002.0,336000.0,0.0027,,288,7002.0,,new,0.0466800,Q1 2018,CONSUMER DISCRETIONARY,"","",47.92
Sarepta therapeutics inc,SRPT,"",2582.0,333000.0,0.0026,,289,2582.0,,new,0.0034732,Q4 2019,HEALTH CARE,"","",129.04
Johnson controls international plc (tyco laboratories),JCI,"",8078.0,329000.0,0.0026,,290,8078.0,,new,0.0010152,Q4 2019,INDUSTRIALS,"","",40.71
Exxonmobil corp. (standard oil of new jersey),XOM,"",4697.0,328000.0,0.0026,,291,4697.0,,new,0.0001110,Q4 2019,ENERGY,"","",69.78
Voya financial inc,VOYA,"",5358.0,327000.0,0.0026,,292,5358.0,,new,0.0038173,Q4 2019,FINANCE,"","",60.98
Oxford industries,OXM,"",4316.0,326000.0,0.0026,0.0245,293,-35477.0,-89.153871,reduction,0.0253286,Q1 2019,INDUSTRIALS,"","",74.06
Anthem inc,ANTM,"",1079.0,326000.0,0.0026,,294,1079.0,,new,0.0004218,Q4 2019,HEALTH CARE,"","",302.03
Nu skin enterprises inc. class a,NUS,"",7816.0,320000.0,0.0025,,295,7816.0,,new,0.0140702,Q4 2019,CONSUMER STAPLES,"","",40.98
Gci liberty inc. (liberty interactive corp.),GLIBA1,"",4435.0,314000.0,0.0025,,296,4435.0,,new,N/A,Q4 2019,COMMUNICATIONS,"","",70.85
Duke realty corp.,DRE,"",9063.0,314000.0,0.0025,,297,9063.0,,new,0.0025215,Q4 2019,REAL ESTATE,"","",34.67
Old republic international corp.,ORI,"",13988.0,313000.0,0.0025,,298,13988.0,,new,0.0046135,Q4 2019,FINANCE,"","",22.37
Public storage  inc.,PSA,"",1467.0,312000.0,0.0025,,299,1467.0,,new,0.0008402,Q4 2019,REAL ESTATE,"","",212.96
Dollar general corp.,DG,"",1990.0,310000.0,0.0025,0.0417,300,-28595.0,-93.493543,reduction,0.0007741,Q1 2019,CONSUMER DISCRETIONARY,"","",158.94
Air products & chemicals inc,APD,"",1316.0,309000.0,0.0025,,301,1316.0,,new,0.0005972,Q4 2019,MATERIALS,"","",234.99
Empire state realty trust inc,ESRT,"",22135.0,309000.0,0.0025,,302,22135.0,,new,0.0123770,Q4 2019,REAL ESTATE,"","",13.96
Olin corp. (mathieson chemical),OLN,"",17905.0,309000.0,0.0025,,303,17905.0,,new,0.0108977,Q4 2019,MATERIALS,"","",17.25
Solarwinds corp,SWI,"",15738.7,308000.0,0.0025,,304,15738.7,,new,0.0053529,Q4 2019,INFORMATION TECHNOLOGY,"","",18.55
Chemours co (the),CC,"",16959.0,307000.0,0.0024,,305,16959.0,,new,0.0103737,Q4 2019,MATERIALS,"","",18.09
Assurant inc.,AIZ,"",2286.0,300000.0,0.0024,,306,2286.0,,new,0.0037396,Q4 2019,FINANCE,"","",131.08
Lpl financial holdings inc,LPLA,"",3223.0,297000.0,0.0024,,307,3223.0,,new,0.0039157,Q4 2019,FINANCE,"","",92.25
Bluebird bio inc,BLUE,"",5226.44,297000.0,0.0024,,308,5226.44,,new,0.0061245,Q4 2019,HEALTH CARE,"","",87.75
Alaska air group inc,ALK,"",4335.0,294000.0,0.0023,0.003,309,-1007.0,-18.850618,reduction,0.0035167,Q3 2019,TRANSPORTS,"","",64.91
Zions bancorp,ZION,"",5587.0,290000.0,0.0023,,310,5587.0,,new,0.0031572,Q4 2019,FINANCE,"","",51.92
Western alliance bancorporation,WAL,"",5056.0,288000.0,0.0023,,311,5056.0,,new,0.0048789,Q4 2019,FINANCE,"","",57.0
Skyworks solutions  inc.,SWKS,"",2363.0,286000.0,0.0023,,312,2363.0,,new,0.0013762,Q4 2019,INFORMATION TECHNOLOGY,"","",120.88
Essex property trust  inc.,ESS,"",951.0,286000.0,0.0023,,313,951.0,,new,0.0014468,Q4 2019,REAL ESTATE,"","",300.86
Encompass health corp,EHC,"",4059.0,281000.0,0.0022,,314,4059.0,,new,0.0041145,Q4 2019,HEALTH CARE,"","",69.27
Spectrum brands holdings (zapata off-shore - hrg group),SPB,"",4377.0,281000.0,0.0022,,315,4377.0,,new,0.0095380,Q4 2019,CONSUMER STAPLES,"","",64.29
Championx corp,CHX,"",8220.0,278000.0,0.0022,,316,8220.0,,new,0.0106119,Q4 2019,ENERGY,"","",33.78
Axalta coating systems ltd,AXTA,"",9124.0,277000.0,0.0022,,317,9124.0,,new,0.0039115,Q4 2019,MATERIALS,"","",30.4
Adaptive biotechnologies corp,ADPT,"",9196.0,275000.0,0.0022,,318,9196.0,,new,0.0073988,Q4 2019,HEALTH CARE,"","",29.92
Highwoods properties  inc.,HIW,"",5598.0,274000.0,0.0022,,319,5598.0,,new,0.0053972,Q4 2019,REAL ESTATE,"","",48.91
Neurocrine biosciences inc.,NBIX,"",2541.0,273000.0,0.0022,,320,2541.0,,new,0.0027746,Q4 2019,HEALTH CARE,"","",107.49
Perrigo co plc,PRGO,"",5196.0,268000.0,0.0021,,321,5196.0,,new,0.0038189,Q4 2019,HEALTH CARE,"","",51.66
Intercontinental exchange inc,ICE,"",2893.0,268000.0,0.0021,,322,2893.0,,new,0.0005162,Q4 2019,FINANCE,"","",92.55
Caesars entertainment corp (delisted after merger with eldorado,CZR2,"",19486.0,265000.0,0.0021,,323,19486.0,,new,0.0028750,Q4 2019,CONSUMER DISCRETIONARY,"","",59.64
Coterra energy inc,CTRA,"",15200.0,265000.0,0.0021,,324,15200.0,,new,0.0036330,Q4 2019,ENERGY,"","",17.41
Restaurant brands international inc,QSR,"",4149.0,265000.0,0.0021,0.0474,325,-73631.0,-94.665724,reduction,0.0016197,Q3 2019,CONSUMER DISCRETIONARY,"","",71.14
Reliance steel & aluminum co.,RS,"",2207.0,264000.0,0.0021,,326,2207.0,,new,0.0033108,Q4 2019,MATERIALS,"","",119.76
Advanced micro devices inc,AMD,"",5714.0,262000.0,0.0021,,327,5714.0,,new,0.0005264,Q4 2019,INFORMATION TECHNOLOGY,"","",45.86
Keysight technologies inc,KEYS,"",2538.0,260000.0,0.0021,,328,2538.0,,new,0.0013530,Q4 2019,HEALTH CARE,"","",102.63
Manpowergroup inc.,MAN,"",2655.0,258000.0,0.0021,,329,2655.0,,new,0.0044368,Q4 2019,INDUSTRIALS,"","",97.1
Quanta services  inc.,PWR,"",6345.0,258000.0,0.0021,,330,6345.0,,new,0.0044627,Q4 2019,INDUSTRIALS,"","",40.71
Seaworld entertainment  inc.,SEAS,"",8098.0,257000.0,0.002,,331,8098.0,,new,0.0102910,Q2 2019,CONSUMER DISCRETIONARY,"","",31.71
Digital realty trust  inc.,DLR,"",2134.0,256000.0,0.002,,332,2134.0,,new,0.0010218,Q4 2019,REAL ESTATE,"","",119.74
Boot barn holdings inc,BOOT,"",5737.0,255000.0,0.002,,333,5737.0,,new,0.0201440,Q1 2018,CONSUMER DISCRETIONARY,"","",44.53
Chegg inc,CHGG,"",6690.0,254000.0,0.002,,334,6690.0,,new,0.0055913,Q4 2019,CONSUMER DISCRETIONARY,"","",37.91
Lyft inc,LYFT,"",5852.0,252000.0,0.002,,335,5852.0,,new,0.0019985,Q4 2019,CONSUMER DISCRETIONARY,"","",43.02
Genpact ltd,G,"",5975.0,252000.0,0.002,,336,5975.0,,new,0.0031365,Q4 2019,INDUSTRIALS,"","",42.17
Mednax inc,MD,"",9006.0,250000.0,0.002,,337,9006.0,,new,0.0106947,Q4 2019,HEALTH CARE,"","",27.79
Pg&e corp. (pacific gas & electric),PCG,"",22686.0,247000.0,0.002,,338,22686.0,,new,0.0042867,Q4 2019,UTILITIES AND TELECOMMUNICATIONS,"","",10.87
Seagen inc,SGEN,"",2156.0,246000.0,0.002,,339,2156.0,,new,0.0013332,Q4 2019,HEALTH CARE,"","",114.26
Sba communications corp.,SBAC,"",1009.0,243000.0,0.0019,,340,1009.0,,new,0.0008921,Q4 2019,UTILITIES AND TELECOMMUNICATIONS,"","",240.99
Autodesk  inc.,ADSK,"",1316.0,241000.0,0.0019,0.0072,341,-4373.0,-76.867639,reduction,0.0005993,Q3 2019,INFORMATION TECHNOLOGY,"","",147.7
Helmerich & payne  inc.,HP,"",5190.0,236000.0,0.0019,,342,5190.0,,new,0.0047428,Q4 2019,ENERGY,"","",45.43
Humana  inc.,HUM,"",637.0,233000.0,0.0019,,343,637.0,,new,0.0004715,Q4 2019,HEALTH CARE,"","",366.52
Ecolab inc.,ECL,"",1171.0,226000.0,0.0018,,344,1171.0,,new,0.0004070,Q4 2019,MATERIALS,"","",192.99
Shake shack inc,SHAK,"",3752.0,224000.0,0.0018,0.0147,345,-13697.0,-78.497335,reduction,0.0100617,Q1 2018,CONSUMER DISCRETIONARY,"","",77.02
Penumbra inc,PEN,"",1362.0,224000.0,0.0018,,346,1362.0,,new,0.0039149,Q4 2019,HEALTH CARE,"","",164.27
Caseys general stores  inc.,CASY,"",1400.0,223000.0,0.0018,,347,1400.0,,new,0.0038064,Q4 2019,CONSUMER STAPLES,"","",158.99
Hewlett packard enterprise co,HPE,"",13589.0,216000.0,0.0017,,348,13589.0,,new,0.0010408,Q4 2019,INFORMATION TECHNOLOGY,"","",15.86
Unum group  inc.,UNM,"",7398.0,216000.0,0.0017,,349,7398.0,,new,0.0035460,Q4 2019,FINANCE,"","",29.16
Primerica inc,PRI,"",1642.0,214000.0,0.0017,,350,1642.0,,new,0.0039207,Q4 2019,FINANCE,"","",130.56
Fidelity national information services inc,FIS,"",1540.0,214000.0,0.0017,,351,1540.0,,new,0.0002510,Q4 2019,FINANCE,"","",139.09
