Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Eog resources inc,EOG,"",57837.0,2884000.0,0.0164,0.0177,163,1788.0,3.190066,addition,0.0099141,Q3 2014,ENERGY,"","",77.644
Nucor corp. (nuclear corp. of america),NUE,"",53285.0,2834000.0,0.0161,0.0279,164,-16973.0,-24.158103,reduction,0.0176482,Q3 2010,MATERIALS,"","",52.76
Canadian natural resources  ltd,CNQ,"",106469.0,2561000.0,0.0145,0.013,165,14519.0,15.790103,addition,0.0090147,Q4 2009,ENERGY,"","",30.035
Ssr mining,SSRM,"",123408.0,2482000.0,0.0141,0.0206,166,1111.0,0.908444,addition,0.0562292,Q3 2020,MATERIALS,"","",18.683
B2gold corp,BTG,"",430841.0,2413000.0,0.0137,0.0275,167,-38923.0,-8.28565,reduction,0.0410093,Q4 2016,MATERIALS,"","",2.59
Packaging corp. of america,PKG,"",17382.0,2397000.0,0.0136,0.0198,168,-3265.0,-15.813435,reduction,0.0183295,Q3 2015,MATERIALS,"","",112.57
Univar solutions inc,UNVR,"",113021.0,2149000.0,0.0122,0.0163,169,1888.0,1.698865,addition,0.0668366,Q4 2017,MATERIALS,"","",24.9786
Hess corp,HES,"",40512.0,2139000.0,0.0121,0.0119,170,7290.0,21.943291,addition,0.0131928,Q1 2011,ENERGY,"","",50.3216
Conocophillips (phillips petroleum),COP,"",52671.0,2106000.0,0.012,0.0148,171,1283.0,2.496692,addition,0.0049317,Q4 2013,ENERGY,"","",53.9417
Baker hughes company,BKR,"",98110.0,2046000.0,0.0116,0.0139,172,-22259.0,-18.492303,reduction,0.0143056,Q1 2013,ENERGY,"","",28.43
Elbit systems ltd,ESLT,"",15576.0,2037000.0,0.0116,0.0157,173,1061.0,7.30968,addition,0.0352412,Q1 2018,INDUSTRIALS,"","",120.8755
Coterra energy inc,CTRA,"",123595.0,2012000.0,0.0114,0.0155,174,22674.0,22.467078,addition,0.0310088,Q4 2012,ENERGY,"","",20.673
Southern copper corp.,SCCO,"",30438.0,1982000.0,0.0113,0.0132,175,-2759.0,-8.310992,reduction,0.0039373,Q4 2013,MATERIALS,"","",37.29
Cf industries holdings inc,CF,"",48830.0,1890000.0,0.0107,0.0144,176,-4533.0,-8.49465,reduction,0.0228267,Q3 2010,MATERIALS,"","",39.62
Bunge ltd. adr,BG,"",27247.0,1787000.0,0.0101,0.0108,177,272.0,1.008341,addition,0.0195094,Q4 2017,CONSUMER STAPLES,"","",68.1045
Aquabounty technologies inc,AQB,"",196788.0,1724000.0,0.0098,0.0066,178,23029.0,13.253414,addition,0.3551064,Q1 2019,HEALTH CARE,"","",3.3209
Nomad foods ltd,NOMD,"",67236.0,1709000.0,0.0097,0.0166,179,-6280.0,-8.542358,reduction,0.0381901,Q2 2020,CONSUMER STAPLES,"","",21.73
Halliburton co.,HAL,"",87675.0,1657000.0,0.0094,0.0111,180,-15128.0,-14.715524,reduction,0.0099179,Q4 2009,ENERGY,"","",43.97
Marathon petroleum corp,MPC,"",39978.0,1653000.0,0.0094,0.0145,181,-15775.0,-28.294442,reduction,0.0061443,Q2 2016,ENERGY,"","",56.77
Technipfmc plc ordinary share (fmc technologies),FTI,"",234636.86,1641000.0,0.0093,0.0124,182,-62908.61,-21.14252,reduction,0.0388418,Q1 2017,ENERGY,"","",28.9
Pioneer natural resources co.,PXD,"",14325.0,1631000.0,0.0093,0.0114,183,-669.0,-4.461785,reduction,0.0087125,Q4 2014,ENERGY,"","",153.34
Xylem inc,XYL,"",15652.0,1593000.0,0.009,0.0127,184,-1723.0,-9.916547,reduction,0.0086844,Q2 2020,INDUSTRIALS,"","",65.17
Concho resources inc,CXO1,"",26306.0,1535000.0,0.0087,0.0245,185,-37692.0,-58.89559,reduction,0.0134013,Q4 2013,ENERGY,"","",106.88
Phillips 66,PSX,"",21025.0,1470000.0,0.0083,0.0107,186,-2297.0,-9.84907,reduction,0.0048134,Q1 2013,ENERGY,"","",90.85
Albemarle corp.,ALB,"",9900.0,1460000.0,0.0083,0.0106,187,-3298.0,-24.988635,reduction,0.0092995,Q4 2017,MATERIALS,"","",101.85
Occidental petroleum corp.,OXY,"",83225.0,1441000.0,0.0082,0.0083,188,-9956.0,-10.684582,reduction,0.0089373,Q4 2009,ENERGY,"","",69.4
Mosaic company (the),MOS,"",60213.0,1386000.0,0.0079,0.0109,189,-6552.0,-9.813525,reduction,0.0158836,Q4 2009,MATERIALS,"","",34.76
Williams cos. (the),WMB,"",68327.0,1370000.0,0.0078,0.0129,190,-5612.0,-7.59004,reduction,0.0056302,Q3 2017,ENERGY,"","",25.86
Valero energy corp.,VLO,"",22276.0,1260000.0,0.0072,0.0135,191,-13602.0,-37.911812,reduction,0.0054626,Q1 2016,ENERGY,"","",68.78
Darling ingredients inc,DAR,"",20622.0,1189000.0,0.0068,,192,20622.0,,new,0.0127144,Q4 2020,CONSUMER STAPLES,"","",57.68
Championx corp,CHX,"",70218.0,1074000.0,0.0061,0.0058,193,-17243.0,-19.715073,reduction,0.0906156,Q3 2020,ENERGY,"","",7.99
Huntsman corp,HUN,"",41334.0,1039000.0,0.0059,,194,41334.0,,new,0.0187208,Q4 2020,MATERIALS,"","",25.14
Oceaneering international inc.,OII,"",120310.0,956000.0,0.0054,0.0042,195,-13901.0,-10.357571,reduction,0.1211524,Q1 2012,ENERGY,"","",28.09
Cactus inc,WHD,"",33120.0,863000.0,0.0049,0.0074,196,-11753.0,-26.191697,reduction,0.0696539,Q1 2019,INDUSTRIALS,"","",33.23
Liberty oilfield services inc,LBRT,"",83344.0,859000.0,0.0049,0.0069,197,-41902.0,-33.455759,reduction,0.0912026,Q4 2018,ENERGY,"","",12.34
Union pacific corp.,UNP,"",3887.0,809000.0,0.0046,,198,3887.0,,new,0.0005768,Q4 2020,TRANSPORTS,"","",208.22
Pluristem therapeutics inc,PSTI,"",113628.0,803000.0,0.0046,0.0094,199,11641.0,11.4142,addition,0.4432813,Q1 2019,HEALTH CARE,"","",593.979
Oil states international inc,OIS,"",149604.0,751000.0,0.0043,0.0041,200,-19991.0,-11.787494,reduction,0.2451277,Q2 2016,ENERGY,"","",22.17
Helmerich & payne  inc.,HP,"",31766.0,736000.0,0.0042,0.0044,201,-3330.0,-9.488261,reduction,0.0295218,Q2 2020,ENERGY,"","",17.87
Banco bradesco s.a. adr,BBD,"",132533.0,697000.0,0.004,0.0044,202,-11902.0,-8.240385,reduction,0.0024004,Q3 2014,FINANCE,"","",4.85
China petroleum & chemical corp. sponsored adr,SNP,"",15616.0,696000.0,0.004,0.0061,203,-1681.0,-9.718448,reduction,0.0012898,Q4 2009,ENERGY,"","",68.51
Cnooc ltd ads adr,CEO1,"",7413.0,679000.0,0.0039,0.0068,204,-814.0,-9.894251,reduction,0.0708194,Q3 2020,ENERGY,"","",96.05
Petroleo brasileiro sa (petrobras) adr,PBR,"",57511.0,646000.0,0.0037,0.004,205,-6210.0,-9.74561,reduction,0.0008818,Q4 2009,ENERGY,"","",14.71
Lockheed martin corp.,LMT,"",1730.0,614000.0,0.0035,0.0052,206,209.0,13.74096,addition,0.0006183,Q1 2018,INDUSTRIALS,"","",320.7795
L3harris technologies inc,LHX,"",3175.0,600000.0,0.0034,0.0033,207,1006.0,46.380821,addition,0.0015111,Q3 2018,INFORMATION TECHNOLOGY,"","",200.2578
Honeywell international inc. (allied chemical and dye - allied signal),HON,"",1890.0,402000.0,0.0023,0.0034,208,-433.0,-18.63969,reduction,0.0002694,Q4 2019,INDUSTRIALS,"","",151.18
Spirit aerosystems holdings inc. class a,SPR,"",8883.0,347000.0,0.002,0.0017,209,-1044.0,-10.516772,reduction,0.0084090,Q3 2018,INDUSTRIALS,"","",48.27
Boeing company,BA,"",1306.0,280000.0,0.0016,0.0014,210,379.0,40.884574,addition,0.0002313,Q3 2018,INDUSTRIALS,"","",262.3265
Heico corp.,HEI,"",2094.0,277000.0,0.0016,0.0026,211,-777.0,-27.063741,reduction,0.0038638,Q3 2018,INDUSTRIALS,"","",94.29
Blade air mobility inc,BLDE,"",15601.0,173000.0,0.001,,212,15601.0,,new,0.0567309,Q4 2020,TRANSPORTS,"","",11.08
Teledyne technologies  inc.,TDY,"",433.0,170000.0,0.001,0.001,213,36.0,9.06801,addition,0.0011740,Q3 2018,INDUSTRIALS,"","",248.6749
Diamondback energy inc,FANG,"",1168.0,57000.0,0.0003,0.0005,214,-628.0,-34.966592,reduction,0.0007394,Q2 2018,ENERGY,"","",118.23
Transunion,TRU,"",0.0,0.0,,0.3656,"",-499124.0,-100.0,soldall,0.0000000,Q4 2016,INFORMATION TECHNOLOGY,"","",64.01
Twitter inc,TWTR,"",0.0,0.0,,0.0412,"",-103476.0,-100.0,soldall,0.0000000,Q1 2018,COMMUNICATIONS,"","",33.6
Slack technologies inc,WORK2,"",0.0,0.0,,2.2991,"",-9626370.0,-100.0,soldall,0.0000000,Q2 2020,INFORMATION TECHNOLOGY,"","",28.53
China biologic products holdings inc,CBPO1,"",0.0,0.0,,0.0563,"",-58656.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,"","",96.54
Alteryx inc,AYX,"",0.0,0.0,,0.4543,"",-448366.0,-100.0,soldall,0.0000000,Q1 2020,INFORMATION TECHNOLOGY,"","",102.97
Zscaler inc,ZS,"",0.0,0.0,,0.8965,"",-716924.0,-100.0,soldall,0.0000000,Q4 2019,INFORMATION TECHNOLOGY,"","",91.21
Baozun inc adr,BZUN,"",0.0,0.0,,0.1199,"",-422156.0,-100.0,soldall,0.0000000,Q3 2020,COMMUNICATIONS,"","",32.49
Servicenow inc,NOW,"",0.0,0.0,,0.2398,"",-55544.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",485.0
Oneok inc. (oklahoma natural gas),OKE,"",0.0,0.0,,0.0042,"",-18287.0,-100.0,soldall,0.0000000,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,"","",56.86
Paycom software inc,PAYC,"",0.0,0.0,,0.0019,"",-711.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",311.3
Blackline inc,BL,"",0.0,0.0,,0.0693,"",-87873.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",89.63
Aerojet rocketdyne holdings  inc. (general tire and rubber - gencorp),AJRD,"",0.0,0.0,,0.0016,"",-4551.0,-100.0,soldall,0.0000000,Q3 2018,INDUSTRIALS,"","",38.74
Wix.com ltd,WIX,"",0.0,0.0,,0.1484,"",-65656.0,-100.0,soldall,0.0000000,Q3 2020,COMMUNICATIONS,"","",254.85
Illumina inc,ILMN,"",0.0,0.0,,1.1683,"",-429409.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,"","",319.44
