Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
17 education & technology group inc. ads,YQ,"",120000.0,150000.0,0.0003,0.0008,168,0.0,0.0,,0.2832372,Q4 2020,INFORMATION TECHNOLOGY,"","",18.36
Onesmart international education group ltd,ONE,"",320000.0,128000.0,0.0003,0.0003,169,0.0,0.0,,0.3068695,Q1 2018,CONSUMER DISCRETIONARY,"","",10.75
Tuya inc ads,TUYA,"",0.0,0.0,,0.0497,"",-2850000.0,-100.0,soldall,0.0000000,Q1 2021,INFORMATION TECHNOLOGY,"","",21.14
Transdigm group inc,TDG,"",0.0,0.0,,2.1083,"",-1757245.0,-100.0,soldall,0.0000000,Q4 2016,INDUSTRIALS,"","",269.66
Splunk inc,SPLK,"",0.0,0.0,,0.0126,"",-45228.0,-100.0,soldall,0.0000000,Q2 2021,INFORMATION TECHNOLOGY,"","",144.58
Despegar.com corp,DESP,"",0.0,0.0,,0.0277,"",-1197599.0,-100.0,soldall,0.0000000,Q3 2017,COMMUNICATIONS,"","",32.0
Fleetcor technologies inc,FLT,"",0.0,0.0,,0.3251,"",-647662.0,-100.0,soldall,0.0000000,Q4 2012,INFORMATION TECHNOLOGY,"","",151.05
Root  inc.,ROOT,"",0.0,0.0,,0.0373,"",-3684455.0,-100.0,soldall,0.0000000,Q1 2021,FINANCE,"","",11.56
Altimeter growth corp.,AGCUU,"",0.0,0.0,,0.0368,"",-1800000.0,-100.0,soldall,N/A,Q4 2020,FINANCE,"","",13.0
Medallia inc,MDLA1,"",0.0,0.0,,0.0033,"",-50000.0,-100.0,soldall,N/A,Q3 2019,INFORMATION TECHNOLOGY,"","",27.43
