Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Teck resources ltd,TECK,"",77228.0,2193000.0,0.0115,0.0129,161,-42693.0,-35.600937,reduction,0.0146978,Q3 2010,MATERIALS,"","",23.71
Ssr mining,SSRM,"",126887.0,2180000.0,0.0115,0.0088,162,-14494.0,-10.251731,reduction,0.0598936,Q3 2020,MATERIALS,"","",17.91
Eog resources inc,EOG,"",23823.0,2116000.0,0.0111,0.0114,163,-9193.0,-27.844076,reduction,0.0040717,Q3 2014,ENERGY,"","",77.99
Anglogold ashanti ltd ads,AU,"",100594.0,2081000.0,0.0109,0.0078,164,-11672.0,-10.396736,reduction,0.0240943,Q4 2009,MATERIALS,"","",20.24
Bunge ltd. adr,BG,"",20469.0,1904000.0,0.01,0.0079,165,-2417.0,-10.561042,reduction,0.0145666,Q4 2017,CONSUMER STAPLES,"","",68.1
Halliburton co.,HAL,"",78052.0,1794000.0,0.0094,0.008,166,-8368.0,-9.682944,reduction,0.0087650,Q4 2009,ENERGY,"","",37.13
Mosaic company (the),MOS,"",45197.0,1792000.0,0.0094,0.0076,167,-5305.0,-10.504534,reduction,0.0119268,Q4 2009,MATERIALS,"","",34.76
Organovo holdings inc,ONVO,"",478570.0,1752000.0,0.0092,0.014,168,0.0,0.0,,5.4973583,Q3 2018,HEALTH CARE,"","",11.07
Packaging corp. of america,PKG,"",13131.0,1724000.0,0.0091,0.007,169,-1555.0,-10.588315,reduction,0.0138234,Q3 2015,MATERIALS,"","",112.57
Pioneer natural resources co.,PXD,"",9491.0,1718000.0,0.009,0.0075,170,-1115.0,-10.512917,reduction,0.0038876,Q4 2014,ENERGY,"","",154.2
Marathon petroleum corp,MPC,"",25992.0,1663000.0,0.0087,0.0077,171,-3048.0,-10.495868,reduction,0.0042223,Q2 2016,ENERGY,"","",56.77
Albemarle corp.,ALB,"",6887.0,1627000.0,0.0086,0.0082,172,-1831.0,-21.002524,reduction,0.0058875,Q4 2017,MATERIALS,"","",110.97
Hess corp,HES,"",20738.0,1460000.0,0.0077,0.0087,173,-6264.0,-23.198282,reduction,0.0066956,Q1 2011,ENERGY,"","",51.76
Darling ingredients inc,DAR,"",21981.0,1443000.0,0.0076,0.0053,174,4718.0,27.330128,addition,0.0135846,Q4 2020,CONSUMER STAPLES,"","",60.172
Southern copper corp.,SCCO,"",23025.0,1423000.0,0.0075,0.0062,175,-2703.0,-10.506063,reduction,0.0029783,Q4 2013,MATERIALS,"","",37.29
Union pacific corp.,UNP,"",5626.0,1414000.0,0.0074,0.0053,176,-662.0,-10.52799,reduction,0.0008751,Q4 2020,TRANSPORTS,"","",213.63
Occidental petroleum corp.,OXY,"",48268.0,1406000.0,0.0074,0.0069,177,-5640.0,-10.462269,reduction,0.0051680,Q4 2009,ENERGY,"","",69.4
Performance food group co,PFGC,"",31522.0,1355000.0,0.0071,0.0056,178,1664.0,5.573046,addition,0.0204271,Q1 2021,CONSUMER STAPLES,"","",55.9967
Williams cos. (the),WMB,"",51272.0,1338000.0,0.007,0.0064,179,-6028.0,-10.52007,reduction,0.0042198,Q3 2017,ENERGY,"","",25.86
B2gold corp,BTG,"",325878.0,1264000.0,0.0066,0.0054,180,-37638.0,-10.353877,reduction,0.0308749,Q4 2016,MATERIALS,"","",2.59
Xylem inc,XYL,"",10312.0,1232000.0,0.0065,0.006,181,-1214.0,-10.532709,reduction,0.0057186,Q2 2020,INDUSTRIALS,"","",65.17
Nomad foods ltd,NOMD,"",50790.0,1220000.0,0.0064,0.0063,182,-5980.0,-10.533733,reduction,0.0294980,Q2 2020,CONSUMER STAPLES,"","",21.73
Liberty oilfield services inc,LBRT,"",132546.0,1177000.0,0.0062,0.0038,183,58485.0,78.968688,addition,0.0743343,Q4 2018,ENERGY,"","",11.4098
Devon energy corp.,DVN,"",26223.0,1149000.0,0.006,0.0079,184,-25134.0,-48.939775,reduction,0.0038734,Q2 2021,ENERGY,"","",32.46
Phillips 66,PSX,"",15784.0,1146000.0,0.006,0.0053,185,-1860.0,-10.541827,reduction,0.0036028,Q1 2013,ENERGY,"","",90.85
Technipfmc plc ordinary share (fmc technologies),FTI,"",185865.0,1136000.0,0.006,0.0058,186,7038.0,3.935647,addition,0.0412391,Q1 2017,ENERGY,"","",19.1974
Valero energy corp.,VLO,"",14162.0,1060000.0,0.0056,0.0047,187,-1645.0,-10.406782,reduction,0.0034640,Q1 2016,ENERGY,"","",68.78
Championx corp,CHX,"",52089.0,1053000.0,0.0055,0.0044,188,5555.0,11.937508,addition,0.0257777,Q3 2020,ENERGY,"","",9.2932
Shoals technologies group inc cl a,SHLS,"",43288.0,1026000.0,0.0054,0.0047,189,3483.0,8.750157,addition,0.0415512,Q1 2021,ENERGY,"","",33.1919
Proterra inc,PTRA,"",106288.0,944000.0,0.005,0.004,190,12556.0,13.395639,addition,0.0486874,Q1 2021,FINANCE,"","",13.9801
Oil states international inc,OIS,"",157859.0,792000.0,0.0042,0.0036,191,23127.0,17.165187,addition,0.2572007,Q2 2016,ENERGY,"","",19.1039
Oceaneering international inc.,OII,"",59453.0,660000.0,0.0035,0.0034,192,-6950.0,-10.466395,reduction,0.0595729,Q1 2012,ENERGY,"","",28.09
Cactus inc,WHD,"",18799.0,620000.0,0.0033,0.0026,193,-2422.0,-11.413223,reduction,0.0318902,Q1 2019,INDUSTRIALS,"","",33.23
Helmerich & payne  inc.,HP,"",23870.0,550000.0,0.0029,0.003,194,-2663.0,-10.036558,reduction,0.0221014,Q2 2020,ENERGY,"","",17.87
China petroleum & chemical corp. sponsored adr,SNP,"",11692.0,547000.0,0.0029,0.0028,195,-1579.0,-11.898124,reduction,0.0045827,Q4 2009,ENERGY,"","",68.51
Tpi composites inc,TPIC,"",36004.0,545000.0,0.0029,0.0037,196,9847.0,37.645754,addition,0.0971224,Q1 2021,ENERGY,"","",41.7679
Boeing company,BA,"",2587.0,526000.0,0.0028,0.0218,197,-20226.0,-88.659975,reduction,0.0004402,Q3 2018,INDUSTRIALS,"","",246.98
Petroleo brasileiro sa (petrobras) adr,PBR,"",43882.0,492000.0,0.0026,0.0021,198,-4327.0,-8.975502,reduction,0.0011793,Q4 2009,ENERGY,"","",14.71
Banco bradesco s.a. adr,BBD,"",130210.0,456000.0,0.0024,0.0021,199,0.0,0.0,,0.0026856,Q3 2014,FINANCE,"","",4.85
Li-cycle holdings corp,LICY,"",42405.0,433000.0,0.0023,,200,42405.0,,new,0.0259867,Q4 2021,FINANCE,"","",9.96
Aquabounty technologies inc,AQB,"",168784.0,360000.0,0.0019,0.0032,201,-15818.0,-8.568705,reduction,0.2376378,Q1 2019,HEALTH CARE,"","",3.62
Pinterest inc,PINS,"",9348.0,344000.0,0.0018,0.4988,202,-2262090.0,-99.588455,reduction,0.0016613,Q3 2019,COMMUNICATIONS,"","",18.76
Pluristem therapeutics inc,PSTI,"",98512.0,145000.0,0.0008,0.0012,203,-8201.0,-7.685099,reduction,0.3068946,Q1 2019,HEALTH CARE,"","",559.32
Burning rock biotech ltd. ads,BNR,"",1172542.0,12000.0,0.0001,0.0691,204,253117.0,27.529924,addition,1.3442938,Q4 2020,HEALTH CARE,"","",20.7901
Activision blizzard inc,ATVI,"",0.0,0.0,,0.2142,"",-643302.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",86.55
Hennessy cap investment v corp,HCIC,"",0.0,0.0,,0.019,"",-451006.0,-100.0,soldall,0.0000000,Q3 2021,FINANCE,"","",9.87
The exone co,XONE,"",0.0,0.0,,0.1458,"",-1475897.0,-100.0,soldall,N/A,Q3 2018,COMMUNICATIONS,"","",9.14
Pure storage inc,PSTG,"",0.0,0.0,,0.0474,"",-438472.0,-100.0,soldall,0.0000000,Q1 2020,INFORMATION TECHNOLOGY,"","",15.75
Amazon.com inc.,AMZN,"",0.0,0.0,,0.5494,"",-38876.0,-100.0,soldall,0.0000000,Q4 2009,CONSUMER DISCRETIONARY,"","",2121.49
Mongodb inc,MDB,"",0.0,0.0,,0.2258,"",-113332.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,"","",275.54
